 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           i(vout1)        v(vbp)          v(vcn)         
 1.67000000e-07  1.67000000e-07  1.83994395e-07  5.03091180e-06  4.98250425e-06  5.16649663e-06  1.86762703e-07  6.70251415e-01  7.33817408e-01 
 1.68000000e-07  1.68000000e-07  1.84930052e-07  5.03091185e-06  4.98252468e-06  5.16745272e-06  1.87710250e-07  6.70251414e-01  7.33817406e-01 
 1.69000000e-07  1.69000000e-07  1.85865780e-07  5.03091199e-06  4.98254515e-06  5.16840890e-06  1.88657866e-07  6.70251412e-01  7.33817411e-01 
 1.70000000e-07  1.70000000e-07  1.86801593e-07  5.03091179e-06  4.98256518e-06  5.16936475e-06  1.89605528e-07  6.70251415e-01  7.33817406e-01 
 1.71000000e-07  1.71000000e-07  1.87737541e-07  5.03091182e-06  4.98258529e-06  5.17032081e-06  1.90553322e-07  6.70251415e-01  7.33817409e-01 
 1.72000000e-07  1.72000000e-07  1.88673567e-07  5.03091204e-06  4.98260551e-06  5.17127706e-06  1.91501184e-07  6.70251411e-01  7.33817409e-01 
 1.73000000e-07  1.73000000e-07  1.89609715e-07  5.03091175e-06  4.98262510e-06  5.17223279e-06  1.92449159e-07  6.70251416e-01  7.33817406e-01 
 1.74000000e-07  1.74000000e-07  1.90545940e-07  5.03091185e-06  4.98264497e-06  5.17318891e-06  1.93397186e-07  6.70251414e-01  7.33817407e-01 
 1.75000000e-07  1.75000000e-07  1.91482236e-07  5.03091195e-06  4.98266480e-06  5.17414504e-06  1.94345291e-07  6.70251413e-01  7.33817409e-01 
 1.76000000e-07  1.76000000e-07  1.92418696e-07  5.03091177e-06  4.98268420e-06  5.17510088e-06  1.95293537e-07  6.70251415e-01  7.33817408e-01 
 1.77000000e-07  1.77000000e-07  1.93355199e-07  5.03091180e-06  4.98270374e-06  5.17605693e-06  1.96241828e-07  6.70251415e-01  7.33817407e-01 
 1.78000000e-07  1.78000000e-07  1.94291815e-07  5.03091193e-06  4.98272325e-06  5.17701307e-06  1.97190202e-07  6.70251413e-01  7.33817408e-01 
 1.79000000e-07  1.79000000e-07  1.95228530e-07  5.03091183e-06  4.98274246e-06  5.17796898e-06  1.98138673e-07  6.70251414e-01  7.33817408e-01 
 1.80000000e-07  1.80000000e-07  1.96165331e-07  5.03091183e-06  4.98276168e-06  5.17892500e-06  1.99087220e-07  6.70251414e-01  7.33817408e-01 
 1.81000000e-07  1.81000000e-07  1.97102189e-07  5.03091189e-06  4.98278087e-06  5.17988105e-06  2.00035809e-07  6.70251413e-01  7.33817408e-01 
 1.82000000e-07  1.82000000e-07  1.98039181e-07  5.03091186e-06  4.98279985e-06  5.18083702e-06  2.00984515e-07  6.70251414e-01  7.33817409e-01 
 1.83000000e-07  1.83000000e-07  1.98976231e-07  5.03091193e-06  4.98281885e-06  5.18179307e-06  2.01933269e-07  6.70251413e-01  7.33817407e-01 
 1.84000000e-07  1.84000000e-07  1.99913387e-07  5.03091176e-06  4.98283752e-06  5.18274889e-06  2.02882128e-07  6.70251415e-01  7.33817407e-01 
 1.85000000e-07  1.85000000e-07  2.00850586e-07  5.03091175e-06  4.98285629e-06  5.18370486e-06  2.03831021e-07  6.70251416e-01  7.33817407e-01 
 1.86000000e-07  1.86000000e-07  2.01787877e-07  5.03091183e-06  4.98287504e-06  5.18466091e-06  2.04779992e-07  6.70251414e-01  7.33817408e-01 
 1.87000000e-07  1.87000000e-07  2.02725275e-07  5.03091195e-06  4.98289374e-06  5.18561700e-06  2.05729062e-07  6.70251413e-01  7.33817410e-01 
 1.88000000e-07  1.88000000e-07  2.03662765e-07  5.03091184e-06  4.98291212e-06  5.18657286e-06  2.06678188e-07  6.70251414e-01  7.33817408e-01 
 1.89000000e-07  1.89000000e-07  2.04600312e-07  5.03091189e-06  4.98293055e-06  5.18752886e-06  2.07627386e-07  6.70251414e-01  7.33817410e-01 
 1.90000000e-07  1.90000000e-07  2.05537944e-07  5.03091194e-06  4.98294892e-06  5.18848486e-06  2.08576635e-07  6.70251413e-01  7.33817408e-01 
 1.91000000e-07  1.91000000e-07  2.06475647e-07  5.03091179e-06  4.98296701e-06  5.18944066e-06  2.09525967e-07  6.70251415e-01  7.33817408e-01 
 1.92000000e-07  1.92000000e-07  2.07413471e-07  5.03091181e-06  4.98298516e-06  5.19039662e-06  2.10475398e-07  6.70251415e-01  7.33817408e-01 
 1.93000000e-07  1.93000000e-07  2.08351324e-07  5.03091192e-06  4.98300334e-06  5.19135265e-06  2.11424868e-07  6.70251413e-01  7.33817410e-01 
 1.94000000e-07  1.94000000e-07  2.09289269e-07  5.03091177e-06  4.98302117e-06  5.19230844e-06  2.12374386e-07  6.70251415e-01  7.33817408e-01 
 1.95000000e-07  1.95000000e-07  2.10227284e-07  5.03091181e-06  4.98303911e-06  5.19326439e-06  2.13323976e-07  6.70251415e-01  7.33817408e-01 
 1.96000000e-07  1.96000000e-07  2.11165414e-07  5.03091191e-06  4.98305699e-06  5.19422040e-06  2.14273669e-07  6.70251413e-01  7.33817409e-01 
 1.97000000e-07  1.97000000e-07  2.12103551e-07  5.03091180e-06  4.98307465e-06  5.19517619e-06  2.15223387e-07  6.70251415e-01  7.33817409e-01 
 1.98000000e-07  1.98000000e-07  2.13041801e-07  5.03091184e-06  4.98309233e-06  5.19613213e-06  2.16173156e-07  6.70251414e-01  7.33817409e-01 
 1.99000000e-07  1.99000000e-07  2.13980115e-07  5.03091189e-06  4.98310996e-06  5.19708808e-06  2.17123023e-07  6.70251413e-01  7.33817409e-01 
 2.00000000e-07  2.00000000e-07  2.14918515e-07  5.03091186e-06  4.98312741e-06  5.19804393e-06  2.18072943e-07  6.70251414e-01  7.33817410e-01 
 2.01000000e-07  2.01000000e-07  2.15856971e-07  5.03091194e-06  4.98314490e-06  5.19899987e-06  2.19022902e-07  6.70251413e-01  7.33817410e-01 
 2.02000000e-07  2.02000000e-07  2.16795478e-07  5.03091185e-06  4.98316217e-06  5.19995564e-06  2.19972937e-07  6.70251414e-01  7.33817409e-01 
 2.03000000e-07  2.03000000e-07  2.17734090e-07  5.03091198e-06  4.98317955e-06  5.20091164e-06  2.20923026e-07  6.70251412e-01  7.33817409e-01 
 2.04000000e-07  2.04000000e-07  2.18672774e-07  5.03091178e-06  4.98319652e-06  5.20186730e-06  2.21873200e-07  6.70251415e-01  7.33817408e-01 
 2.05000000e-07  2.05000000e-07  2.19611493e-07  5.03091184e-06  4.98321369e-06  5.20282319e-06  2.22823392e-07  6.70251414e-01  7.33817409e-01 
 2.06000000e-07  2.06000000e-07  2.20550277e-07  5.03091190e-06  4.98323080e-06  5.20377908e-06  2.23773632e-07  6.70251413e-01  7.33817410e-01 
 2.07000000e-07  2.07000000e-07  2.21489152e-07  5.03091195e-06  4.98324779e-06  5.20473495e-06  2.24723950e-07  6.70251413e-01  7.33817409e-01 
 2.08000000e-07  2.08000000e-07  2.22428071e-07  5.03091181e-06  4.98326455e-06  5.20569063e-06  2.25674309e-07  6.70251415e-01  7.33817408e-01 
 2.09000000e-07  2.09000000e-07  2.23367060e-07  5.03091188e-06  4.98328144e-06  5.20664651e-06  2.26624741e-07  6.70251414e-01  7.33817409e-01 
 2.10000000e-07  2.10000000e-07  2.24306127e-07  5.03091194e-06  4.98329824e-06  5.20760236e-06  2.27575228e-07  6.70251413e-01  7.33817410e-01 
 2.11000000e-07  2.11000000e-07  2.25245245e-07  5.03091178e-06  4.98331475e-06  5.20855799e-06  2.28525761e-07  6.70251415e-01  7.33817406e-01 
 2.12000000e-07  2.12000000e-07  2.26184433e-07  5.03091180e-06  4.98333135e-06  5.20951379e-06  2.29476342e-07  6.70251415e-01  7.33817409e-01 
 2.13000000e-07  2.13000000e-07  2.27123671e-07  5.03091186e-06  4.98334793e-06  5.21046961e-06  2.30426951e-07  6.70251414e-01  7.33817408e-01 
 2.14000000e-07  2.14000000e-07  2.28062959e-07  5.03091183e-06  4.98336438e-06  5.21142534e-06  2.31377634e-07  6.70251414e-01  7.33817407e-01 
 2.15000000e-07  2.15000000e-07  2.29002339e-07  5.03091194e-06  4.98338085e-06  5.21238120e-06  2.32328374e-07  6.70251413e-01  7.33817410e-01 
 2.16000000e-07  2.16000000e-07  2.29941783e-07  5.03091188e-06  4.98339710e-06  5.21333689e-06  2.33279176e-07  6.70251414e-01  7.33817407e-01 
 2.17000000e-07  2.17000000e-07  2.30881213e-07  5.03091196e-06  4.98341347e-06  5.21429268e-06  2.34229989e-07  6.70251412e-01  7.33817410e-01 
 2.18000000e-07  2.18000000e-07  2.31820792e-07  5.03091183e-06  4.98342947e-06  5.21524828e-06  2.35180888e-07  6.70251414e-01  7.33817407e-01 
 2.19000000e-07  2.19000000e-07  2.32760371e-07  5.03091176e-06  4.98344554e-06  5.21620392e-06  2.36131798e-07  6.70251415e-01  7.33817408e-01 
 2.20000000e-07  2.20000000e-07  2.33700028e-07  5.03091176e-06  4.98346157e-06  5.21715961e-06  2.37082757e-07  6.70251415e-01  7.33817405e-01 
 2.21000000e-07  2.21000000e-07  2.34639742e-07  5.03091202e-06  4.98347782e-06  5.21811556e-06  2.38033784e-07  6.70251411e-01  7.33817409e-01 
 2.22000000e-07  2.22000000e-07  2.35579499e-07  5.03091175e-06  4.98349347e-06  5.21907097e-06  2.38984857e-07  6.70251416e-01  7.33817408e-01 
 2.23000000e-07  2.23000000e-07  2.36519334e-07  5.03091181e-06  4.98350935e-06  5.22002669e-06  2.39935981e-07  6.70251415e-01  7.33817408e-01 
 2.24000000e-07  2.24000000e-07  2.37459176e-07  5.03091189e-06  4.98352524e-06  5.22098243e-06  2.40887093e-07  6.70251413e-01  7.33817409e-01 
 2.25000000e-07  2.25000000e-07  2.38399117e-07  5.03091196e-06  4.98354102e-06  5.22193814e-06  2.41838311e-07  6.70251412e-01  7.33817410e-01 
 2.26000000e-07  2.26000000e-07  2.39339066e-07  5.03091183e-06  4.98355656e-06  5.22289363e-06  2.42789507e-07  6.70251414e-01  7.33817408e-01 
 2.27000000e-07  2.27000000e-07  2.40279107e-07  5.03091173e-06  4.98357204e-06  5.22384915e-06  2.43740819e-07  6.70251416e-01  7.33817407e-01 
 2.28000000e-07  2.28000000e-07  2.41219176e-07  5.03091184e-06  4.98358769e-06  5.22480488e-06  2.44692115e-07  6.70251414e-01  7.33817409e-01 
 2.29000000e-07  2.29000000e-07  2.42159324e-07  5.03091193e-06  4.98360322e-06  5.22576057e-06  2.45643499e-07  6.70251413e-01  7.33817409e-01 
 2.30000000e-07  2.30000000e-07  2.43099535e-07  5.03091178e-06  4.98361848e-06  5.22671603e-06  2.46594917e-07  6.70251415e-01  7.33817406e-01 
 2.31000000e-07  2.31000000e-07  2.44039718e-07  5.03091177e-06  4.98363383e-06  5.22767157e-06  2.47546325e-07  6.70251415e-01  7.33817407e-01 
 2.32000000e-07  2.32000000e-07  2.44980029e-07  5.03091186e-06  4.98364919e-06  5.22862725e-06  2.48497849e-07  6.70251414e-01  7.33817407e-01 
 2.33000000e-07  2.33000000e-07  2.45920326e-07  5.03091193e-06  4.98366450e-06  5.22958284e-06  2.49449321e-07  6.70251413e-01  7.33817409e-01 
 2.34000000e-07  2.34000000e-07  2.46860708e-07  5.03091182e-06  4.98367953e-06  5.23053827e-06  2.50400901e-07  6.70251415e-01  7.33817408e-01 
 2.35000000e-07  2.35000000e-07  2.47801125e-07  5.03091190e-06  4.98369473e-06  5.23149388e-06  2.51352475e-07  6.70251413e-01  7.33817409e-01 
 2.36000000e-07  2.36000000e-07  2.48741600e-07  5.03091189e-06  4.98370978e-06  5.23244940e-06  2.52304125e-07  6.70251413e-01  7.33817409e-01 
 2.37000000e-07  2.37000000e-07  2.49682145e-07  5.03091189e-06  4.98372474e-06  5.23340490e-06  2.53255821e-07  6.70251413e-01  7.33817409e-01 
 2.38000000e-07  2.38000000e-07  2.50622683e-07  5.03091186e-06  4.98373966e-06  5.23436036e-06  2.54207505e-07  6.70251414e-01  7.33817409e-01 
 2.39000000e-07  2.39000000e-07  2.51563300e-07  5.03091186e-06  4.98375451e-06  5.23531582e-06  2.55159268e-07  6.70251414e-01  7.33817409e-01 
 2.40000000e-07  2.40000000e-07  2.52503952e-07  5.03091186e-06  4.98376932e-06  5.23627129e-06  2.56111049e-07  6.70251414e-01  7.33817407e-01 
 2.41000000e-07  2.41000000e-07  2.53444661e-07  5.03091195e-06  4.98378417e-06  5.23722684e-06  2.57062846e-07  6.70251413e-01  7.33817411e-01 
 2.42000000e-07  2.42000000e-07  2.54385412e-07  5.03091176e-06  4.98379868e-06  5.23818210e-06  2.58014727e-07  6.70251415e-01  7.33817407e-01 
 2.43000000e-07  2.43000000e-07  2.55326185e-07  5.03091175e-06  4.98381331e-06  5.23913751e-06  2.58966605e-07  6.70251416e-01  7.33817407e-01 
 2.44000000e-07  2.44000000e-07  2.56267015e-07  5.03091191e-06  4.98382804e-06  5.24009308e-06  2.59918523e-07  6.70251413e-01  7.33817410e-01 
 2.45000000e-07  2.45000000e-07  2.57207880e-07  5.03091181e-06  4.98384249e-06  5.24104838e-06  2.60870473e-07  6.70251415e-01  7.33817409e-01 
 2.46000000e-07  2.46000000e-07  2.58148773e-07  5.03091185e-06  4.98385701e-06  5.24200382e-06  2.61822425e-07  6.70251414e-01  7.33817407e-01 
 2.47000000e-07  2.47000000e-07  2.59089745e-07  5.03091186e-06  4.98387144e-06  5.24295919e-06  2.62774456e-07  6.70251414e-01  7.33817408e-01 
 2.48000000e-07  2.48000000e-07  2.60030731e-07  5.03091190e-06  4.98388584e-06  5.24391459e-06  2.63726492e-07  6.70251413e-01  7.33817410e-01 
 2.49000000e-07  2.49000000e-07  2.60971760e-07  5.03091194e-06  4.98390020e-06  5.24486999e-06  2.64678567e-07  6.70251413e-01  7.33817410e-01 
 2.50000000e-07  2.50000000e-07  2.61912824e-07  5.03091191e-06  4.98391445e-06  5.24582528e-06  2.65630674e-07  6.70251413e-01  7.33817409e-01 
 2.51000000e-07  2.51000000e-07  2.62853938e-07  5.03091196e-06  4.98392870e-06  5.24678066e-06  2.66582798e-07  6.70251412e-01  7.33817410e-01 
 2.52000000e-07  2.52000000e-07  2.63795094e-07  5.03091190e-06  4.98394279e-06  5.24773590e-06  2.67534985e-07  6.70251413e-01  7.33817409e-01 
 2.53000000e-07  2.53000000e-07  2.64736315e-07  5.03091198e-06  4.98395696e-06  5.24869128e-06  2.68487197e-07  6.70251412e-01  7.33817410e-01 
 2.54000000e-07  2.54000000e-07  2.65677478e-07  5.03091185e-06  4.98397092e-06  5.24964642e-06  2.69439374e-07  6.70251414e-01  7.33817408e-01 
 2.55000000e-07  2.55000000e-07  2.66618741e-07  5.03091185e-06  4.98398492e-06  5.25060169e-06  2.70391635e-07  6.70251414e-01  7.33817409e-01 
 2.56000000e-07  2.56000000e-07  2.67560033e-07  5.03091199e-06  4.98399902e-06  5.25155708e-06  2.71343899e-07  6.70251412e-01  7.33817410e-01 
 2.57000000e-07  2.57000000e-07  2.68501360e-07  5.03091188e-06  4.98401281e-06  5.25251221e-06  2.72296206e-07  6.70251414e-01  7.33817410e-01 
 2.58000000e-07  2.58000000e-07  2.69442765e-07  5.03091195e-06  4.98402671e-06  5.25346750e-06  2.73248564e-07  6.70251413e-01  7.33817410e-01 
 2.59000000e-07  2.59000000e-07  2.70384170e-07  5.03091186e-06  4.98404043e-06  5.25442262e-06  2.74200937e-07  6.70251414e-01  7.33817409e-01 
 2.60000000e-07  2.60000000e-07  2.71325597e-07  5.03091198e-06  4.98405431e-06  5.25537793e-06  2.75153310e-07  6.70251412e-01  7.33817409e-01 
 2.61000000e-07  2.61000000e-07  2.72267073e-07  5.03091191e-06  4.98406793e-06  5.25633303e-06  2.76105702e-07  6.70251413e-01  7.33817409e-01 
 2.62000000e-07  2.62000000e-07  2.73208599e-07  5.03091195e-06  4.98408161e-06  5.25728823e-06  2.77058156e-07  6.70251413e-01  7.33817411e-01 
 2.63000000e-07  2.63000000e-07  2.74150167e-07  5.03091179e-06  4.98409504e-06  5.25824324e-06  2.78010647e-07  6.70251415e-01  7.33817406e-01 
 2.64000000e-07  2.64000000e-07  2.75091757e-07  5.03091182e-06  4.98410861e-06  5.25919840e-06  2.78963162e-07  6.70251415e-01  7.33817408e-01 
 2.65000000e-07  2.65000000e-07  2.76033347e-07  5.03091193e-06  4.98412223e-06  5.26015361e-06  2.79915665e-07  6.70251413e-01  7.33817409e-01 
 2.66000000e-07  2.66000000e-07  2.76975022e-07  5.03091173e-06  4.98413548e-06  5.26110853e-06  2.80868206e-07  6.70251416e-01  7.33817406e-01 
 2.67000000e-07  2.67000000e-07  2.77916669e-07  5.03091177e-06  4.98414897e-06  5.26206366e-06  2.81820747e-07  6.70251415e-01  7.33817407e-01 
 2.68000000e-07  2.68000000e-07  2.78858387e-07  5.03091192e-06  4.98416247e-06  5.26301890e-06  2.82773334e-07  6.70251413e-01  7.33817410e-01 
 2.69000000e-07  2.69000000e-07  2.79800140e-07  5.03091185e-06  4.98417572e-06  5.26397389e-06  2.83725963e-07  6.70251414e-01  7.33817408e-01 
 2.70000000e-07  2.70000000e-07  2.80741908e-07  5.03091186e-06  4.98418900e-06  5.26492894e-06  2.84678595e-07  6.70251414e-01  7.33817410e-01 
 2.71000000e-07  2.71000000e-07  2.81683711e-07  5.03091186e-06  4.98420223e-06  5.26588397e-06  2.85631252e-07  6.70251414e-01  7.33817407e-01 
 2.72000000e-07  2.72000000e-07  2.82625543e-07  5.03091192e-06  4.98421547e-06  5.26683905e-06  2.86583914e-07  6.70251413e-01  7.33817409e-01 
 2.73000000e-07  2.73000000e-07  2.83567402e-07  5.03091182e-06  4.98422848e-06  5.26779393e-06  2.87536600e-07  6.70251415e-01  7.33817409e-01 
 2.74000000e-07  2.74000000e-07  2.84509312e-07  5.03091190e-06  4.98424165e-06  5.26874900e-06  2.88489332e-07  6.70251413e-01  7.33817409e-01 
 2.75000000e-07  2.75000000e-07  2.85451236e-07  5.03091195e-06  4.98425474e-06  5.26970401e-06  2.89442076e-07  6.70251413e-01  7.33817411e-01 
 2.76000000e-07  2.76000000e-07  2.86393174e-07  5.03091176e-06  4.98426757e-06  5.27065878e-06  2.90394824e-07  6.70251415e-01  7.33817408e-01 
 2.77000000e-07  2.77000000e-07  2.87335155e-07  5.03091187e-06  4.98428064e-06  5.27161383e-06  2.91347608e-07  6.70251414e-01  7.33817408e-01 
 2.78000000e-07  2.78000000e-07  2.88277178e-07  5.03091180e-06  4.98429349e-06  5.27256868e-06  2.92300427e-07  6.70251415e-01  7.33817408e-01 
 2.79000000e-07  2.79000000e-07  2.89219209e-07  5.03091187e-06  4.98430642e-06  5.27352366e-06  2.93253245e-07  6.70251414e-01  7.33817409e-01 
 2.80000000e-07  2.80000000e-07  2.90161260e-07  5.03091192e-06  4.98431930e-06  5.27447860e-06  2.94206063e-07  6.70251413e-01  7.33817410e-01 
 2.81000000e-07  2.81000000e-07  2.91103348e-07  5.03091194e-06  4.98433212e-06  5.27543350e-06  2.95158910e-07  6.70251413e-01  7.33817409e-01 
 2.82000000e-07  2.82000000e-07  2.92045463e-07  5.03091184e-06  4.98434474e-06  5.27638823e-06  2.96111794e-07  6.70251414e-01  7.33817408e-01 
 2.83000000e-07  2.83000000e-07  2.92987615e-07  5.03091189e-06  4.98435748e-06  5.27734313e-06  2.97064699e-07  6.70251413e-01  7.33817408e-01 
 2.84000000e-07  2.84000000e-07  2.93929801e-07  5.03091194e-06  4.98437019e-06  5.27829801e-06  2.98017630e-07  6.70251413e-01  7.33817409e-01 
 2.85000000e-07  2.85000000e-07  2.94871974e-07  5.03091181e-06  4.98438269e-06  5.27925269e-06  2.98970528e-07  6.70251415e-01  7.33817408e-01 
 2.86000000e-07  2.86000000e-07  2.95814203e-07  5.03091176e-06  4.98439520e-06  5.28020743e-06  2.99923478e-07  6.70251415e-01  7.33817405e-01 
 2.87000000e-07  2.87000000e-07  2.96756461e-07  5.03091186e-06  4.98440782e-06  5.28116231e-06  3.00876456e-07  6.70251414e-01  7.33817408e-01 
 2.88000000e-07  2.88000000e-07  2.97698733e-07  5.03091184e-06  4.98442029e-06  5.28211705e-06  3.01829447e-07  6.70251414e-01  7.33817407e-01 
 2.89000000e-07  2.89000000e-07  2.98641027e-07  5.03091193e-06  4.98443284e-06  5.28307190e-06  3.02782426e-07  6.70251413e-01  7.33817409e-01 
 2.90000000e-07  2.90000000e-07  2.99583334e-07  5.03091177e-06  4.98444506e-06  5.28402644e-06  3.03735430e-07  6.70251415e-01  7.33817408e-01 
 2.91000000e-07  2.91000000e-07  3.00525670e-07  5.03091181e-06  4.98445750e-06  5.28498120e-06  3.04688456e-07  6.70251415e-01  7.33817406e-01 
 2.92000000e-07  2.92000000e-07  3.01468027e-07  5.03091194e-06  4.98446995e-06  5.28593602e-06  3.05641498e-07  6.70251413e-01  7.33817410e-01 
 2.93000000e-07  2.93000000e-07  3.02410427e-07  5.03091177e-06  4.98448205e-06  5.28689053e-06  3.06594562e-07  6.70251415e-01  7.33817406e-01 
 2.94000000e-07  2.94000000e-07  3.03352856e-07  5.03091189e-06  4.98449443e-06  5.28784532e-06  3.07547652e-07  6.70251413e-01  7.33817408e-01 
 2.95000000e-07  2.95000000e-07  3.04295298e-07  5.03091181e-06  4.98450653e-06  5.28879988e-06  3.08500747e-07  6.70251415e-01  7.33817408e-01 
 2.96000000e-07  2.96000000e-07  3.05237734e-07  5.03091192e-06  4.98451883e-06  5.28975460e-06  3.09453836e-07  6.70251413e-01  7.33817410e-01 
 2.97000000e-07  2.97000000e-07  3.06180198e-07  5.03091176e-06  4.98453080e-06  5.29070905e-06  3.10406931e-07  6.70251415e-01  7.33817408e-01 
 2.98000000e-07  2.98000000e-07  3.07122704e-07  5.03091174e-06  4.98454288e-06  5.29166363e-06  3.11360051e-07  6.70251416e-01  7.33817405e-01 
 2.99000000e-07  2.99000000e-07  3.08065239e-07  5.03091176e-06  4.98455493e-06  5.29261821e-06  3.12313223e-07  6.70251415e-01  7.33817407e-01 
 3.00000000e-07  3.00000000e-07  3.09007767e-07  5.03091186e-06  4.98456706e-06  5.29357288e-06  3.13266348e-07  6.70251414e-01  7.33817408e-01 
 3.01000000e-07  3.01000000e-07  3.09950380e-07  5.03091180e-06  4.98457894e-06  5.29452736e-06  3.14219570e-07  6.70251415e-01  7.33817407e-01 
 3.02000000e-07  3.02000000e-07  3.10892943e-07  5.03091197e-06  4.98459106e-06  5.29548204e-06  3.15172723e-07  6.70251412e-01  7.33817411e-01 
 3.03000000e-07  3.03000000e-07  3.11835535e-07  5.03091190e-06  4.98460291e-06  5.29643649e-06  3.16125909e-07  6.70251413e-01  7.33817408e-01 
 3.04000000e-07  3.04000000e-07  3.12778177e-07  5.03091190e-06  4.98461475e-06  5.29739097e-06  3.17079144e-07  6.70251413e-01  7.33817409e-01 
 3.05000000e-07  3.05000000e-07  3.13720811e-07  5.03091190e-06  4.98462659e-06  5.29834544e-06  3.18032356e-07  6.70251413e-01  7.33817409e-01 
 3.06000000e-07  3.06000000e-07  3.14663446e-07  5.03091196e-06  4.98463846e-06  5.29929995e-06  3.18985558e-07  6.70251413e-01  7.33817410e-01 
 3.07000000e-07  3.07000000e-07  3.15606137e-07  5.03091179e-06  4.98465003e-06  5.30025422e-06  3.19938794e-07  6.70251415e-01  7.33817409e-01 
 3.08000000e-07  3.08000000e-07  3.16548849e-07  5.03091180e-06  4.98466174e-06  5.30120864e-06  3.20892063e-07  6.70251415e-01  7.33817407e-01 
 3.09000000e-07  3.09000000e-07  3.17491569e-07  5.03091197e-06  4.98467359e-06  5.30216321e-06  3.21845341e-07  6.70251412e-01  7.33817410e-01 
